mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__nstates,param_clf__pew,param_discretize__bins,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_aic,split1_test_aic,split2_test_aic,mean_test_aic,std_test_aic,rank_test_aic,split0_test_log_loss,split1_test_log_loss,split2_test_log_loss,mean_test_log_loss,std_test_log_loss,rank_test_log_loss,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_mod_roc_auc,split1_test_mod_roc_auc,split2_test_mod_roc_auc,mean_test_mod_roc_auc,std_test_mod_roc_auc,rank_test_mod_roc_auc,split0_test_mod_roc_auc_no_pew,split1_test_mod_roc_auc_no_pew,split2_test_mod_roc_auc_no_pew,mean_test_mod_roc_auc_no_pew,std_test_mod_roc_auc_no_pew,rank_test_mod_roc_auc_no_pew
0.08435479799906413,0.0068808031794946435,6.4237895011901855,2.5045255463614833,5,50,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(50), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.0072992700729927005,0.0016260162601626016,0.07692307692307693,0.028616121085410742,0.03423660749288565,8,15618.740097190144,15619.66426315627,15619.806407588565,15619.40358931166,0.4727350254232771,25,-0.6299514049275851,-0.16786842186469975,-0.09679620571729247,-0.2982053441698591,0.2363675127116352,97,0.6851851851851851,0.33836206896551724,0.9909090909090909,0.6714854483532644,0.26657727591801544,58,0.4418107940618712,0.6725559481743227,0.6495969513419487,0.5879878978593808,0.10378692319638405,50,0.8948220064724919,0.7246932515337423,1.0,0.8731717526687447,0.11343133475100203,31
0.07899022102355957,0.0041146748685946975,6.428896427154541,2.5809567989047597,5,60,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(60), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.006756756756756757,0.0016233766233766235,0.07692307692307693,0.028434403434403437,0.0343506573485558,10,15618.7177910508,15619.63463712744,15619.784070977015,15619.378833051751,0.47139156697053136,26,-0.6411044746004211,-0.18268143628011005,-0.10796451149243835,-0.31058347412432313,0.2356957834854387,102,0.6597222222222222,0.33728448275862066,0.9909090909090909,0.6626385986299779,0.2668490972234778,61,0.36418348333732536,0.6775923718712753,0.5816102786431471,0.5411287112839159,0.13111153222839564,65,0.8754045307443366,0.728177641653905,1.0,0.8678607241327473,0.1110991460748852,32
0.057021697362264,0.0020998874077589745,6.360792795817058,2.5292596924133632,4,40,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(40), 'discretize__bins': [0, 25, 50, 75, 100]}",0.007936507936507936,0.0013192612137203166,0.1,0.03641858971674276,0.045039936269592865,1,5455.105203830671,5455.748049184766,5455.832467038067,5455.561906684502,0.3247714232213183,56,-0.4473980846646209,-0.1259754076167506,-0.08376648096665903,-0.2190466577493435,0.16238571161059842,76,0.7106481481481481,0.1842672413793104,0.9931818181818183,0.6293657359030923,0.3352022484472884,85,0.6401525900141571,0.59953434225844,0.6651848075369973,0.6349572466031982,0.027052290016325888,37,0.903061224489796,0.6979166666666667,1.0,0.8669926303854876,0.12593461975681522,33
0.056281089782714844,0.00082136034442228,6.408746957778931,2.5311494186102084,4,90,"[0, 20, 50, 80, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(90), 'discretize__bins': [0, 20, 50, 80, 100]}",0.008547008547008548,0.002380952380952381,0.010638297872340425,0.007188752933433785,0.0035051944667775694,80,5455.583332799994,5455.780939086859,5455.619728810809,5455.661333565888,0.08586919465458616,50,-0.2083336000027358,-0.10953045657048269,-0.1901355945955504,-0.16933321705625629,0.042934597327323264,60,0.7314814814814815,0.5484913793103448,0.9295454545454547,0.736506105112427,0.15560524240375215,34,0.29123063207570954,0.3625079203498457,0.336895345743146,0.3302112993895671,0.029480166357187455,118,0.8615916955017301,0.7744988864142539,0.963302752293578,0.8664644447365207,0.07715582806491164,34
0.05756982167561849,0.0010415430594879669,6.41280460357666,2.5056610236238033,4,10,"[0, 5, 50, 95, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(10), 'discretize__bins': [0, 5, 50, 95, 100]}",0.03125,0.002331002331002331,0.002173913043478261,0.011918305124826863,0.013669722975031601,41,5455.826760113708,5455.874013392623,5455.778701418734,5455.826491641688,0.03891141348895733,35,-0.086619943146127,-0.06299330368853208,-0.11064929063292064,-0.08675417915585992,0.019455706744477573,20,0.9282407407407407,0.5387931034482759,0.6522727272727272,0.7064355238205814,0.1635391328206269,48,0.9374930498450359,0.7805010893246187,0.7783182209411716,0.832104120036942,0.07452655510248839,3,0.9634551495016611,0.8018757327080891,0.8299689440993788,0.865099942103043,0.07048695977927552,35
0.060099124908447266,0.00420909402633198,6.558043400446574,2.6588295280246976,4,40,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(40), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008333333333333333,0.0021551724137931034,0.09090909090909091,0.033799198885405786,0.04046148162804277,3,5455.5802677321435,5455.858542747339,5455.686268656519,5455.708359712,0.114674196660879,44,-0.20986613392805026,-0.07072862633058297,-0.15686567174030247,-0.14582014399964524,0.0573370983303192,48,0.724537037037037,0.5010775862068966,0.9924242424242424,0.7393462885560588,0.20086458057093573,28,0.4403998242019654,0.767454954954955,0.6676421163826243,0.6251656318465149,0.13685625900160975,42,0.8129032258064516,0.7774532710280374,1.0,0.8634521656114963,0.09763250186486934,36
0.04863222440083822,0.004285233412169269,6.423112074534099,2.4923560993148035,2,30,"[0, 50, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(30), 'discretize__bins': [0, 50, 100]}",0.03125,0.002127659574468085,0.0019083969465648854,0.011762018840344326,0.01378037436076683,43,247.47257714610237,247.78877512503794,247.88996811205257,247.71710679439764,0.17777526417134729,114,-0.26371142694881283,-0.10561243748103083,-0.055015943973720755,-0.14144660280118815,0.0888876320856695,45,0.9293981481481481,0.49461206896551724,0.6053030303030302,0.6764377491388984,0.18449000845690763,57,0.6699323401187924,0.7639198218262806,0.536405059207785,0.6567524070509526,0.0933488967229649,31,0.9638157894736842,0.8255494505494505,0.7999999999999999,0.8631217466743782,0.07196138453965456,37
0.039345900217692055,0.0007165050281000335,6.37799056371053,2.4845175016571726,2,20,"[0, 95, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(20), 'discretize__bins': [0, 95, 100]}",0.010752688172043012,0.002109704641350211,0.007575757575757576,0.006812716796383599,0.003569497116887054,82,247.23175430671458,247.81576056479727,247.84714906392608,247.631554645146,0.28299180485988895,115,-0.38412284664270735,-0.09211971760136767,-0.07642546803696168,-0.18422267742701223,0.14149590242994112,67,0.787037037037037,0.49084051724137934,0.9007575757575759,0.7262117100119974,0.17278655237299761,41,0.6053416694636248,0.7544052863436123,0.8608600009634066,0.7402023189235479,0.10479725710710709,11,0.8571428571428572,0.7717647058823529,0.9596899224806201,0.8628658285019434,0.07682680113631832,38
0.07869418462117513,0.006164372045664561,6.401700973510742,2.5360204287236234,5,70,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(70), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.006622516556291391,0.0016233766233766235,0.07692307692307693,0.028389656700914978,0.034378942284126336,11,15618.7051832165,15619.62946680033,15619.773375139666,15619.369341718833,0.47329151671941133,27,-0.6474083917499336,-0.18526659983497845,-0.11331243016654732,-0.31532914058381983,0.2366457583596961,104,0.6527777777777778,0.33728448275862066,0.990909090909091,0.6603237838151631,0.2668944719676064,65,0.30134498063181775,0.6785283474065138,0.4984403525142592,0.49277122685086355,0.15403663478150093,83,0.86084142394822,0.7266462480857581,1.0,0.8624958906779927,0.11160233380629687,39
0.05887087186177572,0.0029396399399414363,6.465818405151367,2.499268492926424,4,30,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(30), 'discretize__bins': [0, 25, 50, 75, 100]}",0.0078125,0.001321003963011889,0.0625,0.023877834654337297,0.027438277669347737,22,5455.4349254782655,5455.764211909007,5455.862318592736,5455.687151993337,0.1827929457549015,47,-0.2825372608670216,-0.1178940454967384,-0.06884070363193989,-0.15642400333189996,0.09139647287729846,53,0.7060185185185186,0.18534482758620685,0.9886363636363636,0.6266665699136964,0.3327079517965587,86,0.6327090316989635,0.596662830840046,0.6804652029960693,0.6366123551783596,0.03432332875642803,36,0.8944636678200691,0.6948955916473317,0.9969395562356541,0.8620996052343517,0.1254145487210239,40
0.058177789052327476,0.000529991482124656,6.60368553797404,2.6668775521929775,4,60,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(60), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008333333333333333,0.0021413276231263384,0.07692307692307693,0.029132579293178865,0.03388740160653394,4,5455.569405076095,5455.8079978458045,5455.624801554166,5455.667401492022,0.1019565053292016,49,-0.21529746195241747,-0.09600107709785971,-0.1875992229167927,-0.1662992539890233,0.05097825266447544,59,0.724537037037037,0.49784482758620685,0.9909090909090909,0.7377636518441116,0.20150980033400462,30,0.3420916176572234,0.7672811059907834,0.520510576201165,0.5432944332830573,0.17432891011912835,63,0.8129032258064516,0.7716627634660421,0.9973262032085563,0.8606307308270167,0.09811365199169744,41
0.06135932604471842,0.00321582718803622,6.624021291732788,2.5230636689150083,4,70,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(70), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008333333333333333,0.0021413276231263384,0.07692307692307693,0.029132579293178865,0.03388740160653394,4,5455.568098822517,5455.80575524149,5455.605598571361,5455.659817545123,0.10432294796018142,51,-0.21595058874142342,-0.09712237925506254,-0.1972007143195875,-0.17009122743869118,0.052161473979957886,61,0.724537037037037,0.49784482758620685,0.990909090909091,0.7377636518441116,0.20150980033400467,30,0.29724100283518373,0.7703962703962703,0.4641667083984167,0.5106013272099569,0.1959355458194193,78,0.8129032258064516,0.7716627634660422,0.9973262032085561,0.8606307308270166,0.09811365199169736,42
0.05730287233988444,0.0006865976660597921,6.4454967975616455,2.632719599870701,4,100,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(100), 'discretize__bins': [0, 25, 50, 75, 100]}",0.01098901098901099,0.0015723270440251573,0.018518518518518517,0.010359952183851556,0.006932538621496426,56,5454.800234478673,5455.373601111238,5455.731819821533,5455.301885137148,0.3836840700911386,68,-0.5998827606634781,-0.3131994443810274,-0.13409008923367743,-0.349057431426061,0.19184203504553587,112,0.7916666666666666,0.3157327586206896,0.9598484848484848,0.689082636711947,0.2727805951001685,54,0.2707677629898281,0.2631292992209254,0.34172939697934923,0.2918754863967009,0.03538969560455164,125,0.9358552631578947,0.6631403118040089,0.9809014514896868,0.8599656754838634,0.14038627096119732,43
0.05863340695699056,0.0017321494260037014,6.351468404134114,2.5308090160740817,4,90,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(90), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008333333333333333,0.002136752136752137,0.06666666666666667,0.025712250712250712,0.029069428893105164,19,5455.535984866951,5455.797006666125,5455.521734549395,5455.61824202749,0.12653949293184924,54,-0.2320075665242737,-0.10149666693760018,-0.23913272530265517,-0.190878986254843,0.06326974646596617,69,0.7245370370370371,0.4967672413793104,0.9893939393939394,0.7368994059367623,0.20130389468464305,33,0.19555679548942168,0.7219400283013394,0.3670852238346575,0.42819401587513956,0.21919632036885192,98,0.814516129032258,0.7704918032786885,0.9938884644766998,0.8596321322625488,0.09661989915544128,44
0.05844505627950033,0.0015786170500165964,6.425069252649943,2.520146489164558,4,50,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(50), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008333333333333333,0.0021413276231263384,0.05555555555555555,0.022010072170671743,0.023854556871772542,26,5455.573492972684,5455.812985648264,5455.658166953295,5455.681548524748,0.0991605056688867,48,-0.21325351365798625,-0.09350717586831958,-0.17091652335255028,-0.15922573762628536,0.04958025283438503,55,0.724537037037037,0.49784482758620685,0.9871212121212121,0.7365010255814853,0.19992531585958181,35,0.3762951606980201,0.7642369020501139,0.5788515121902363,0.5731278583127901,0.15842825680436617,55,0.8129032258064516,0.7716627634660421,0.9938837920489297,0.8594832604404745,0.09651535665716351,45
0.057999372482299805,0.001710192704745223,6.405168930689494,2.4986824227699067,4,80,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(80), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008333333333333333,0.002145922746781116,0.0625,0.024326418693371484,0.027110732742734664,21,5455.562699281883,5455.804457665298,5455.531519540734,5455.632892162638,0.12198110602798784,52,-0.2186503590581625,-0.0977711673507303,-0.23424022963323335,-0.1835539186807087,0.060990553014066855,66,0.7245370370370371,0.4989224137931034,0.9886363636363636,0.7373652714888347,0.20013055883120318,32,0.28601342368572236,0.7512413732575581,0.40486890227426947,0.4807078997391834,0.1973540412863239,85,0.8122977346278317,0.7716627634660422,0.994270435446906,0.8594103111802599,0.09679269964978854,46
0.047774155934651695,0.00244854610354801,6.488742431004842,2.614176572956247,3,50,"[0, 5, 95, 100]","{'clf__nstates': 3, 'clf__pew': np.int64(50), 'discretize__bins': [0, 5, 95, 100]}",0.00909090909090909,0.0017513134851138354,0.023255813953488372,0.011366012176503765,0.008925355478864394,48,1450.467319313969,1451.7022377746864,1451.542129864282,1451.2372289843124,0.5483182233641373,95,-0.7663403430155196,-0.14888111265678233,-0.2289350678590063,-0.3813855078437694,0.27415911168208135,118,0.7488425925925926,0.3857758620689655,0.9681818181818181,0.7009334242811254,0.24016749812738866,50,0.59262056616869,0.7107061503416856,0.5820646773373304,0.6284637979492353,0.058313578136016696,40,0.8725490196078431,0.7158693115519253,0.9850460122699386,0.8578214478099023,0.11038327192304802,47
0.08059414227803548,0.0011987589002262929,6.491630554199219,2.565605348165155,5,40,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(40), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.005714285714285714,0.0016286644951140066,0.07692307692307693,0.028088675710825548,0.03457139599443439,18,15618.938129635364,15619.695415807093,15619.818672545767,15619.484072662739,0.389305704867556,24,-0.5309351823175422,-0.15229209645367944,-0.0906637271163899,-0.2579636686292039,0.1946528524335402,86,0.5972222222222222,0.3394396551724138,0.990909090909091,0.6425236561012423,0.26788339672126943,76,0.5123207643365448,0.670547147846333,0.7278210363398848,0.6368963161742541,0.09113863309100524,35,0.8469055374592833,0.7246932515337423,1.0,0.8571995963310085,0.11262896955285447,48
0.05787920951843262,0.0008358623068616611,6.365970929463704,2.5463894849901942,4,30,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(30), 'discretize__bins': [0, 10, 50, 90, 100]}",0.008264462809917356,0.002173913043478261,0.014925373134328358,0.008454582995907992,0.005207497343636803,67,5455.680326419792,5455.873687933095,5455.726558093809,5455.760190815566,0.08244407674808776,39,-0.1598367901038054,-0.06315603345247908,-0.13672095309526236,-0.11990459221718226,0.04122203837394597,34,0.7222222222222222,0.5053879310344828,0.95,0.7258700510855682,0.18153044365250262,42,0.49328694669554835,0.7678173719376391,0.714387592669145,0.6584973037674441,0.11884031832964626,30,0.8080645161290323,0.7809579439252337,0.9803240740740741,0.8564488447094467,0.08828928172684845,49
0.0758820374806722,0.004688420582493169,6.203419844309489,2.332248583749975,5,100,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(100), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.006535947712418301,0.002012072434607646,0.07692307692307693,0.028490365690034294,0.034296860885701747,9,15618.642272034838,15619.465301158529,15619.69194283845,15619.26650534394,0.4509930013592221,30,-0.6788639825806456,-0.26734942073604995,-0.15402858077500972,-0.3667473280305684,0.22549650067945337,116,0.6481481481481481,0.4655172413793104,0.990909090909091,0.7015248268121832,0.21778575291171465,49,0.19649295941698128,0.38271191702806806,0.3532441399452758,0.31081633879677506,0.0817290799987474,123,0.854368932038835,0.7101449275362319,1.0,0.854837953191689,0.1183333025649033,50
0.06501380602518718,0.005766082011100177,6.50924293200175,2.575833691061907,4,100,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(100), 'discretize__bins': [0, 10, 50, 90, 100]}",0.007874015748031496,0.0021008403361344537,0.058823529411764705,0.022932795165310216,0.025487787822750838,23,5455.521648605913,5455.788793358917,5455.510960986101,5455.607134316977,0.12852642255792546,55,-0.23917569704383435,-0.10560332054118797,-0.24451950694939154,-0.1964328415114713,0.06426321127905678,71,0.7083333333333334,0.4881465517241379,0.9878787878787878,0.7281195576454197,0.20449400637904255,38,0.11796104356543198,0.6900749729432322,0.3359809018215644,0.3813389727767429,0.23575637566155433,109,0.8048387096774194,0.7622950819672132,0.9938884644766998,0.8536740853737775,0.10065632666024084,51
0.06293622652689616,0.004641496632634202,6.401546239852905,2.4752174846026715,4,20,"[0, 10, 50, 90, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(20), 'discretize__bins': [0, 10, 50, 90, 100]}",0.00980392156862745,0.0024390243902439024,0.005208333333333333,0.005817093097401562,0.003037363873471182,85,5455.823784565925,5455.914631287775,5455.755293296574,5455.831236383424,0.06526252650144691,34,-0.08810771703758503,-0.0426843561126556,-0.12235335171319944,-0.08438180828781335,0.032631263250739444,18,0.7662037037037037,0.5592672413793104,0.8553030303030302,0.7269246584620147,0.1240065310840422,40,0.5912374539184438,0.7627986348122867,0.7356331989916344,0.6965564292407883,0.07529300608530626,24,0.8435483870967742,0.778648974668275,0.9344961240310077,0.852231161932019,0.06391987914700793,52
0.042401631673177086,0.0005660243304912229,6.42938772837321,2.4993303788902623,2,30,"[0, 95, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(30), 'discretize__bins': [0, 95, 100]}",0.0056179775280898875,0.0020964360587002098,0.007751937984496124,0.005155450523762073,0.0023318982153987295,88,246.55609726858643,247.7981294295432,247.81759517042562,247.39060728951844,0.5901412034668505,123,-0.7219513657067833,-0.10093528522840767,-0.09120241478718773,-0.3046963552407929,0.29507060173342325,101,0.5914351851851851,0.4876077586206896,0.9030303030303031,0.6606910822787259,0.1765243270536437,64,0.7978723404255319,0.7611358574610245,0.7638274707993387,0.7742785562286317,0.01671947337962874,7,0.8111111111111111,0.7758823529411765,0.9608527131782946,0.8492820590768607,0.08019257859683893,53
0.08224169413248698,0.008479884163629053,6.554023186365764,2.665419869094782,5,30,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(30), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.005025125628140704,0.0016286644951140066,0.022727272727272728,0.00979368761684248,0.009249944321043146,60,15619.476391100836,15619.706136123194,15619.862917252685,15619.681814825572,0.15873302671341574,16,-0.26180444958209764,-0.14693193840293733,-0.068541373657616,-0.159092587214217,0.07936651335662687,54,0.5416666666666667,0.3394396551724138,0.9674242424242424,0.616176854754441,0.2617313973690318,94,0.5426000378511835,0.6685845799769851,0.7887564730253269,0.6666470302844985,0.10050228262256439,29,0.8281786941580755,0.7246932515337423,0.9881316998468606,0.8470012151795595,0.1083687208426522,54
0.04085270563761393,0.0016038567124890615,6.396852572758992,2.5368149365872164,2,20,"[0, 50, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(20), 'discretize__bins': [0, 50, 100]}",0.030303030303030304,0.0022123893805309734,0.0014684287812041115,0.01132794948825513,0.01342084543508777,49,247.67752631517163,247.87007762516333,247.90168724743086,247.8164303959219,0.09906411994861354,110,-0.16123684241418995,-0.06496118741832858,-0.04915637628457392,-0.09178480203903082,0.04953205997431,27,0.9259259259259259,0.5140086206896552,0.4863636363636364,0.6420993943264058,0.20101274639427966,77,0.8094689705040998,0.7659691629955947,0.5788468022929077,0.718094978597534,0.10005198404310457,19,0.9636963696369637,0.831275720164609,0.743798449612403,0.8462568464713254,0.0903957942120663,55
0.06449429194132487,0.010964622119990776,6.723708470662435,2.6586291389780246,4,70,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(70), 'discretize__bins': [0, 25, 50, 75, 100]}",0.0125,0.0013192612137203166,0.03225806451612903,0.01535910857661645,0.01279148841576422,32,5454.945071540331,5455.700110103706,5455.791709899842,5455.47896384796,0.3793664699398606,60,-0.5274642298343629,-0.1499449481472647,-0.10414505007905482,-0.2605180760202275,0.18968323496975098,87,0.8171296296296295,0.1842672413793104,0.9772727272727273,0.6595565327605557,0.3423802815651494,66,0.49052710095226604,0.12980352980352983,0.45632778376709365,0.3588861381742965,0.16258644760546834,114,0.9467741935483872,0.5943905070118662,0.9912146676852559,0.8441264560818365,0.17751952405071109,56
0.05903053283691406,0.0021678183924611445,6.575376907984416,2.6504166039102426,4,60,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(60), 'discretize__bins': [0, 25, 50, 75, 100]}",0.012195121951219513,0.0013192612137203166,0.03225806451612903,0.015257482560356287,0.01281498931776323,33,5454.958513054151,5455.710661962893,5455.802737516883,5455.490637511309,0.3781417770625229,59,-0.5207434729244182,-0.14466901855358608,-0.09863124155838303,-0.2546812443454624,0.1890708885311986,85,0.8124999999999999,0.1842672413793104,0.9772727272727273,0.6580133228840125,0.34167628463114813,67,0.549068575740715,0.14086021505376342,0.5086603866295645,0.3995297258080143,0.18364938021892563,105,0.9467741935483871,0.5943905070118662,0.991214667685256,0.8441264560818365,0.17751952405071109,56
0.041757663091023765,0.0007895967013590207,6.392639636993408,2.542398377836557,2,40,"[0, 50, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(40), 'discretize__bins': [0, 50, 100]}",0.02040816326530612,0.002074688796680498,0.001949317738791423,0.008144056600259348,0.008672184026886291,72,247.33382926397354,247.72098840654846,247.74288051516976,247.59923272856392,0.18788128409078544,116,-0.33308536801322364,-0.1395057967257643,-0.12855974241511403,-0.20038363571803397,0.09394064204539325,73,0.888888888888889,0.4816810344827587,0.6136363636363636,0.6614020956693372,0.16963830746619982,63,0.4803631569290673,0.7556306306306306,0.4572931110132275,0.5644289661909752,0.1355276456865553,58,0.9147540983606557,0.812242090784044,0.800462249614792,0.8424861462531639,0.051326950950751335,58
0.07761677106221516,0.003822689829377781,6.443294048309326,2.556348173496071,5,80,"[0, 5, 25, 75, 95, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(80), 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.006756756756756757,0.0014577259475218659,0.07692307692307693,0.02837918654245185,0.03439381632254954,12,15618.686471404659,15619.577759901498,15619.703802707647,15619.322678004602,0.452799312133829,28,-0.6567642976708039,-0.21112004925056427,-0.14809864617609553,-0.3386609976991546,0.22639965606718357,110,0.6597222222222222,0.2618534482758621,0.9909090909090909,0.6374949204690584,0.29805041209081523,79,0.23491887161454839,0.6336996336996337,0.42446956417312554,0.4310293564957692,0.1628676297053889,96,0.8592233009708737,0.6679447852760736,1.0,0.8423893620823159,0.13608257916969876,59
0.06017820040384928,0.001952934402649573,6.459927956263225,2.549705620706625,4,80,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(80), 'discretize__bins': [0, 25, 50, 75, 100]}",0.012658227848101266,0.0013157894736842105,0.02,0.011324672440595158,0.007685861837017759,50,5454.9177416695475,5455.666823329124,5455.750072897602,5455.444879298758,0.3742888214200723,61,-0.5411291652264552,-0.16658833543819856,-0.12496355119904377,-0.27756035062123247,0.1871444107100908,92,0.8194444444444445,0.18211206896551724,0.9628787878787879,0.6548117670962499,0.3393396589247757,71,0.4249055311093519,0.12312794811320757,0.4045091592488732,0.3175142128238109,0.13770383177281426,121,0.95,0.5934125269978402,0.9828113063407181,0.8420746111128526,0.176340143875905,60
0.052691141764322914,0.006055864012166701,6.403604745864868,2.52138665873597,2,50,"[0, 50, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(50), 'discretize__bins': [0, 50, 100]}",0.021739130434782608,0.00205761316872428,0.0019455252918287938,0.008580756298445227,0.009304488105457892,66,247.32669425872984,247.70058237458755,247.7135825965803,247.5802864099659,0.17939525415380464,117,-0.33665287063507454,-0.14970881270622097,-0.14320870170984867,-0.20985679501704804,0.08969762707690213,74,0.8958333333333333,0.4773706896551724,0.6128787878787879,0.6620276036224312,0.1743357882655974,62,0.40092817828486954,0.7539863325740319,0.3906182284704586,0.5151775797764534,0.16891573653914974,76,0.9183006535947712,0.8067400275103164,0.8011538461538461,0.8420648424196445,0.05395507720739552,61
0.08043885231018066,0.0005207049031527341,6.538145542144775,2.6099249859816482,5,50,"[0, 20, 40, 60, 80, 100]","{'clf__nstates': 5, 'clf__pew': np.int64(50), 'discretize__bins': [0, 20, 40, 60, 80, 100]}",0.00558659217877095,0.004424778761061947,0.004,0.004670456979944299,0.0006706151533525972,94,15619.474618135551,15619.892981816156,15619.84872369413,15619.738774548612,0.18765864979125263,11,-0.26269093222461515,-0.05350909192213089,-0.07563815293546598,-0.13061272569407067,0.09382932489570926,41,0.587962962962963,0.7575431034482758,0.8113636363636364,0.7189565675916251,0.0951968339145479,44,0.3087198093859581,0.6181509147023303,0.4669119514812351,0.46459422518984117,0.12633535035953403,88,0.7802768166089966,0.8502227171492205,0.8880825057295645,0.8395273464959271,0.04465654014623634,62
0.059199015299479164,0.001986882847792264,6.41868241628011,2.538135078126652,4,90,"[0, 25, 50, 75, 100]","{'clf__nstates': 4, 'clf__pew': np.int64(90), 'discretize__bins': [0, 25, 50, 75, 100]}",0.011363636363636364,0.0013157894736842105,0.019230769230769232,0.01063673168936327,0.007331799130195424,54,5454.844949669613,5455.520410796758,5455.744675890897,5455.37001211909,0.38239738492830333,63,-0.5775251651936931,-0.2397946016207631,-0.127662054551585,-0.31499394045534707,0.19119869246417862,103,0.798611111111111,0.18211206896551724,0.9613636363636363,0.6473622721467548,0.3356242043209991,74,0.3238467633101881,0.1064240254574384,0.37139523340905745,0.26722200739222796,0.11534645637646454,129,0.9377049180327869,0.5938511326860841,0.9816653934300993,0.8377404813829901,0.1733871230419379,63
0.0414424737294515,0.00020426321507268432,6.364756107330322,2.4739251935990803,2,40,"[0, 95, 100]","{'clf__nstates': 2, 'clf__pew': np.int64(40), 'discretize__bins': [0, 95, 100]}",0.004545454545454545,0.0021231422505307855,0.008547008547008548,0.005071868447664626,0.0026488171254462197,89,245.79842508698826,247.78215718603835,247.76431428683537,247.114965519954,0.930963166470866,124,-1.100787456505866,-0.10892140698083294,-0.11784285658231691,-0.44251724002300524,0.4654815832354288,123,0.49421296296296297,0.49407327586206895,0.9121212121212121,0.6334691503154147,0.1970367707469649,82,0.7757352941176471,0.7584459459459459,0.6629594874824778,0.7323802425153568,0.04959275022320526,14,0.7788104089219331,0.7703180212014133,0.9627906976744186,0.8373063759325884,0.08879852256486512,64
